timestamp,Open,High,Low,Close,Volume,MA,Disparity,position,position_change,buy_signal,sell_signal,daily_return,cumulative_return,buy_hold_return
2020-01-02,8300000.0,8310000.0,8026000.0,8037000.0,2054.03956598,8326400.0,96.52430822444273,0,0.0,0,0,0.0,2.9050701113670234,0.4261399787910923
2020-01-03,8038000.0,8525000.0,7910000.0,8474000.0,5887.00880804,8336250.0,101.65242165242165,1,1.0,1,0,0.0,2.9050701113670234,0.4493107104984093
2020-01-04,8476000.0,8520000.0,8382000.0,8482000.0,1987.26688134,8344400.0,101.64901011456786,1,0.0,0,0,0.0,2.9050701113670234,0.44973488865323435
2020-01-05,8483000.0,8645000.0,8436000.0,8454000.0,2807.832172,8364600.0,101.06878990029409,1,0.0,0,0,0.0,2.9050701113670234,0.44825026511134675
2020-01-06,8451000.0,8890000.0,8446000.0,8866000.0,5340.14041587,8420800.0,105.28690860725823,1,0.0,0,0,0.0,2.9050701113670234,0.4700954400848356
2020-01-07,8866000.0,9444000.0,8865000.0,9398000.0,8896.19194694,8467400.0,110.9903866594232,1,0.0,0,0,0.0,2.9050701113670234,0.4983032873806999
2020-01-08,9386000.0,9736000.0,9030000.0,9085000.0,13024.51495279,8505250.0,106.81637811939683,1,0.0,0,0,0.0,2.9050701113670234,0.4817073170731707
2020-01-09,9084000.0,9142000.0,8900000.0,8941000.0,5174.23891081,8535400.0,104.75197413126509,1,0.0,0,0,0.0,2.9050701113670234,0.47407211028632024
2020-01-10,8940000.0,9250000.0,8750000.0,9233000.0,6980.82897357,8582300.0,107.58188364424454,1,0.0,0,0,0.0,2.9050701113670234,0.48955461293743374
2020-01-11,9218000.0,9350000.0,9047000.0,9060000.0,4233.99262116,8600850.0,105.3384258532587,1,0.0,0,0,0.0,2.9050701113670234,0.48038176033934255
2020-01-12,9066000.0,9250000.0,9014000.0,9213000.0,2412.74898932,8635500.0,106.6875108563488,1,0.0,0,0,0.0,2.9050701113670234,0.48849416755037117
2020-01-13,9218000.0,9227000.0,9101000.0,9172000.0,1991.09310408,8670600.0,105.78276013194012,1,0.0,0,0,0.0,2.9050701113670234,0.48632025450689287
2020-01-14,9179000.0,9859000.0,9162000.0,9716000.0,11554.39037004,8737900.0,111.19376509229906,1,0.0,0,0,0.0,2.9050701113670234,0.5151643690349947
2020-01-15,9716000.0,9917000.0,9498000.0,9735000.0,8125.75207139,8806100.0,110.54836987996957,1,0.0,0,0,0.0,2.9050701113670234,0.5161717921527041
2020-01-16,9735000.0,9855000.0,9561000.0,9785000.0,4081.48265366,8876100.0,110.23985759511497,1,0.0,0,0,0.0,2.9050701113670234,0.5188229056203606
2020-01-17,9789000.0,10216000.0,9719000.0,9992000.0,8319.12836052,8954100.0,111.59133804625813,1,0.0,0,0,0.0,2.9050701113670234,0.5297985153764582
2020-01-18,9997000.0,10167000.0,9900000.0,10085000.0,3865.42130063,9034050.0,111.63320991139078,1,0.0,0,0,0.0,2.9050701113670234,0.5347295864262991
2020-01-19,10085000.0,10484000.0,9734000.0,9887000.0,8567.01218693,9111350.0,108.51300850038687,1,0.0,0,0,0.0,2.9050701113670234,0.5242311770943796
2020-01-20,9886000.0,9951000.0,9775000.0,9851000.0,3320.61609519,9188300.0,107.21243320309523,1,0.0,0,0,0.0,2.9050701113670234,0.522322375397667
2020-01-21,9856000.0,10014000.0,9800000.0,9958000.0,2842.75512757,9271200.0,107.40788678919667,1,0.0,0,0,0.0,2.9050701113670234,0.5279957582184518
2020-01-22,9960000.0,10091000.0,9845000.0,9922000.0,2972.58459218,9365450.0,105.94258684846965,1,0.0,0,0,0.0,2.9050701113670234,0.5260869565217391
2020-01-23,9922000.0,9930000.0,9623000.0,9750000.0,3630.5273721,9429250.0,103.4016491237373,1,0.0,0,0,0.0,2.9050701113670234,0.5169671261930011
2020-01-24,9750000.0,9885000.0,9631000.0,9813000.0,2941.43472294,9495800.0,103.34042418753555,1,0.0,0,0,0.0,2.9050701113670234,0.5203075291622481
2020-01-25,9816000.0,9816000.0,9669000.0,9745000.0,1443.81660204,9560350.0,101.93141464486133,1,0.0,0,0,0.0,2.9050701113670234,0.5167020148462355
2020-01-26,9745000.0,9986000.0,9700000.0,9966000.0,2221.71968044,9615350.0,103.64677312838326,1,0.0,0,0,0.0,2.9050701113670234,0.5284199363732768
2020-01-27,9966000.0,10277000.0,9948000.0,10132000.0,4801.26130294,9652050.0,104.97251879134484,1,0.0,0,0,0.0,2.9050701113670234,0.5372216330858961
2020-01-28,10128000.0,10601000.0,10127000.0,10570000.0,6620.77416871,9726300.0,108.67441884375353,1,0.0,0,0,0.0,2.9050701113670234,0.5604453870625663
2020-01-29,10570000.0,10780000.0,10500000.0,10670000.0,5305.29886421,9812750.0,108.73608315711702,1,0.0,0,0,0.0,2.9050701113670234,0.5657476139978791
2020-01-30,10670000.0,10882000.0,10520000.0,10779000.0,5029.07029051,9890050.0,108.98832665153361,1,0.0,0,0,0.0,2.9050701113670234,0.5715270413573701
2020-01-31,10778000.0,10841000.0,10642000.0,10781000.0,3618.06000067,9976100.0,108.06828319684045,1,0.0,0,0,0.0,2.9050701113670234,0.5716330858960763
2020-02-01,10781000.0,10918000.0,10770000.0,10820000.0,2886.0973791,10056450.0,107.5926395497417,1,0.0,0,0,0.0,2.9050701113670234,0.5737009544008483
2020-02-02,10820000.0,10887000.0,10680000.0,10765000.0,3318.26175912,10136100.0,106.20455599293615,1,0.0,0,0,0.0,2.9050701113670234,0.5707847295864263
2020-02-03,10765000.0,10975000.0,10715000.0,10750000.0,3683.40186368,10187800.0,105.51836510335892,1,0.0,0,0,0.0,2.9050701113670234,0.5699893955461294
2020-02-04,10750000.0,10790000.0,10504000.0,10635000.0,4273.50735062,10232800.0,103.93049800641077,1,0.0,0,0,0.0,2.9050701113670234,0.5638918345705196
2020-02-05,10636000.0,11116000.0,10589000.0,11054000.0,5644.68431028,10296250.0,107.35947553721014,1,0.0,0,0,0.0,2.9050701113670234,0.5861081654294804
2020-02-06,11068000.0,11410000.0,10905000.0,11264000.0,5742.27238319,10359850.0,108.7274429649078,1,0.0,0,0,0.0,2.9050701113670234,0.5972428419936373
2020-02-07,11269000.0,11610000.0,11256000.0,11490000.0,4139.85704717,10430100.0,110.16193516840683,1,0.0,0,0,0.0,2.9050701113670234,0.6092258748674443
2020-02-08,11490000.0,11600000.0,11257000.0,11568000.0,4372.50942089,10514150.0,110.02315926632204,1,0.0,0,0,0.0,2.9050701113670234,0.6133616118769883
2020-02-09,11568000.0,11863000.0,11567000.0,11821000.0,4936.95291749,10612650.0,111.38594036362267,1,0.0,0,0,0.0,2.9050701113670234,0.6267762460233298
2020-02-10,11821000.0,11864000.0,11392000.0,11520000.0,5213.48423455,10690750.0,107.75670556322055,1,0.0,0,0,0.0,2.9050701113670234,0.6108165429480382
2020-02-11,11520000.0,11950000.0,11269000.0,11819000.0,6034.79122331,10785600.0,109.58129357662068,1,0.0,0,0,0.0,2.9050701113670234,0.6266702014846235
2020-02-12,11820000.0,11956000.0,11761000.0,11793000.0,6619.13819041,10887750.0,108.31439002548736,1,0.0,0,0,0.0,2.9050701113670234,0.6252916224814422
2020-02-13,11793000.0,12044000.0,11580000.0,11793000.0,9190.66395973,10986750.0,107.33838487268757,1,0.0,0,0,0.0,2.9050701113670234,0.6252916224814422
2020-02-14,11793000.0,11899000.0,11717000.0,11845000.0,4420.81384236,11091750.0,106.79108346293415,1,0.0,0,0,0.0,2.9050701113670234,0.6280487804878049
2020-02-15,11857000.0,11889000.0,11400000.0,11503000.0,4844.00618252,11168600.0,102.99410848271047,1,0.0,0,0,0.0,2.9050701113670234,0.609915164369035
2020-02-16,11513000.0,11766000.0,11320000.0,11659000.0,5377.24392055,11244950.0,103.68209729700888,1,0.0,0,0,0.0,2.9050701113670234,0.618186638388123
2020-02-17,11659000.0,11691000.0,11136000.0,11438000.0,5888.97179664,11288350.0,101.3257030478325,1,0.0,0,0,0.0,2.9050701113670234,0.6064687168610816
2020-02-18,11438000.0,11900000.0,11308000.0,11838000.0,5450.8758839,11346750.0,104.32943353823782,1,0.0,0,0,0.0,2.9050701113670234,0.627677624602333
2020-02-19,11837000.0,11973000.0,11350000.0,11415000.0,5713.59402305,11378550.0,100.32033958632691,1,0.0,0,0,0.0,2.9050701113670234,0.6052492046659597
2020-02-20,11419000.0,11580000.0,11350000.0,11520000.0,6303.71044042,11415500.0,100.91542201392842,1,0.0,0,0,0.0,2.9050701113670234,0.6108165429480382
2020-02-21,11532000.0,11620000.0,11454000.0,11498000.0,4249.29863364,11449400.0,100.42447639177598,1,0.0,0,0,0.0,2.9050701113670234,0.6096500530222694
2020-02-22,11498000.0,11529000.0,11395000.0,11496000.0,1836.08707185,11485950.0,100.0874982043279,1,0.0,0,0,0.0,2.9050701113670234,0.609544008483563
2020-02-23,11495000.0,11831000.0,11482000.0,11753000.0,3288.45979643,11536100.0,101.88018481115802,1,0.0,0,0,0.0,2.9050701113670234,0.6231707317073171
2020-02-24,11753000.0,11840000.0,11555000.0,11633000.0,3115.02855796,11586000.0,100.40566200586916,1,0.0,0,0,0.0,2.9050701113670234,0.6168080593849417
2020-02-25,11635000.0,11639000.0,11280000.0,11330000.0,3895.25756826,11599800.0,97.67409782927292,0,-1.0,0,1,0.33169346932757104,3.868662895246185,0.6007423117709438
2020-02-26,11330000.0,11408000.0,10628000.0,10741000.0,7477.71264507,11573650.0,92.8056403986642,0,0.0,0,0,0.0,3.868662895246185,0.5695121951219512
2020-02-27,10742000.0,10888000.0,10313000.0,10699000.0,6437.73425905,11534100.0,92.7597298445479,0,0.0,0,0,0.0,3.868662895246185,0.5672852598091198
2020-02-28,10696000.0,10840000.0,10306000.0,10575000.0,5181.61535688,11484450.0,92.08103130755065,0,0.0,0,0,0.0,3.868662895246185,0.560710498409332
2020-02-29,10575000.0,10631000.0,10371000.0,10374000.0,2145.36310753,11412100.0,90.90351469054775,0,0.0,0,0,0.0,3.868662895246185,0.5500530222693532
2020-03-01,10380000.0,10559000.0,10287000.0,10374000.0,3275.71519136,11354800.0,91.36224328037483,0,0.0,0,0,0.0,3.868662895246185,0.5500530222693532
2020-03-02,10358000.0,10749000.0,10326000.0,10675000.0,3010.56353784,11297600.0,94.48909502903271,0,0.0,0,0,0.0,3.868662895246185,0.5660127253446448
2020-03-03,10675000.0,10689000.0,10405000.0,10502000.0,2858.43820794,11233050.0,93.49197234945095,0,0.0,0,0,0.0,3.868662895246185,0.5568398727465536
2020-03-04,10502000.0,10588000.0,10420000.0,10503000.0,2250.68759875,11168550.0,94.04085579596277,0,0.0,0,0,0.0,3.868662895246185,0.5568928950159067
2020-03-05,10504000.0,10869000.0,10494000.0,10791000.0,3582.13634673,11115850.0,97.07759640513322,0,0.0,0,0,0.0,3.868662895246185,0.5721633085896076
2020-03-06,10791000.0,10890000.0,10720000.0,10840000.0,2353.86089792,11082700.0,97.81010042679131,0,0.0,0,0,0.0,3.868662895246185,0.574761399787911
2020-03-07,10852000.0,10980000.0,10648000.0,10678000.0,2335.98366227,11033650.0,96.77667861496421,0,0.0,0,0,0.0,3.868662895246185,0.5661717921527042
2020-03-08,10678000.0,10699000.0,9820000.0,9876000.0,5043.98089229,10955550.0,90.14609033777401,0,0.0,0,0,0.0,3.868662895246185,0.5236479321314952
2020-03-09,9883000.0,10064000.0,9356000.0,9726000.0,7692.57580749,10849950.0,89.64096608740132,0,0.0,0,0,0.0,3.868662895246185,0.5156945917285259
2020-03-10,9726000.0,9849000.0,9413000.0,9574000.0,4439.33233281,10757900.0,88.99506409243439,0,0.0,0,0,0.0,3.868662895246185,0.5076352067868505
2020-03-11,9574000.0,9637000.0,9163000.0,9510000.0,4110.01716377,10657400.0,89.23377183928538,0,0.0,0,0,0.0,3.868662895246185,0.5042417815482503
2020-03-12,9507000.0,9537000.0,5980000.0,6363000.0,29866.02509793,10400650.0,61.17886862840302,0,0.0,0,0,0.0,3.868662895246185,0.33738069989395547
2020-03-13,6362000.0,7470000.0,5489000.0,7267000.0,50282.2630063,10189200.0,71.32061398343343,0,0.0,0,0,0.0,3.868662895246185,0.38531283138918343
2020-03-14,7261000.0,7284000.0,6600000.0,6823000.0,12799.58220451,9942700.0,68.62321099902441,0,0.0,0,0,0.0,3.868662895246185,0.36177094379639446
2020-03-15,6823000.0,7298000.0,6660000.0,6909000.0,10779.97008444,9706500.0,71.17910678411374,0,0.0,0,0,0.0,3.868662895246185,0.3663308589607635
2020-03-16,6905000.0,6914000.0,6000000.0,6385000.0,19383.80784892,9459250.0,67.50006607289161,0,0.0,0,0,0.0,3.868662895246185,0.33854718981972426
2020-03-17,6385000.0,6885000.0,6280000.0,6774000.0,14938.32946615,9260900.0,73.14623848654018,0,0.0,0,0,0.0,3.868662895246185,0.3591728525980912
2020-03-18,6774000.0,6895000.0,6371000.0,6745000.0,13630.45744463,9063200.0,74.42183776149704,0,0.0,0,0,0.0,3.868662895246185,0.35763520678685046
2020-03-19,6747000.0,8111000.0,6613000.0,7679000.0,22522.27502999,8918400.0,86.10288841047722,0,0.0,0,0,0.0,3.868662895246185,0.4071580063626723
2020-03-20,7675000.0,8645000.0,7384000.0,7781000.0,24142.35878974,8788750.0,88.53363675152895,0,0.0,0,0,0.0,3.868662895246185,0.4125662778366914
2020-03-21,7788000.0,8093000.0,7415000.0,7740000.0,11663.73945474,8657050.0,89.40689957895587,0,0.0,0,0,0.0,3.868662895246185,0.41039236479321317
2020-03-22,7740000.0,7970000.0,7335000.0,7366000.0,8795.77503858,8491600.0,86.74454755287579,0,0.0,0,0,0.0,3.868662895246185,0.39056203605514317
2020-03-23,7379000.0,8189000.0,7219000.0,8047000.0,16867.52953401,8368850.0,96.15419083864569,0,0.0,0,0,0.0,3.868662895246185,0.42667020148462353
2020-03-24,8047000.0,8412000.0,7892000.0,8367000.0,15158.03958932,8262050.0,101.27026585411612,1,1.0,1,0,0.0,3.868662895246185,0.4436373276776246
2020-03-25,8362000.0,8538000.0,8080000.0,8271000.0,12629.11800824,8136050.0,101.6586672894095,1,0.0,0,0,0.0,3.868662895246185,0.4385471898197243
2020-03-26,8276000.0,8344000.0,8091000.0,8272000.0,6160.81327022,8007650.0,103.3012182100866,1,0.0,0,0,0.0,3.868662895246185,0.4386002120890774
2020-03-27,8281000.0,8365000.0,7820000.0,7880000.0,6749.55305514,7867750.0,100.1556988973976,1,0.0,0,0,0.0,3.868662895246185,0.4178154825026511
2020-03-28,7883000.0,7885000.0,7403000.0,7656000.0,7702.10233717,7756750.0,98.70113127276244,0,-1.0,0,1,-0.08862948180369268,3.525785307567342,0.40593849416755035
2020-03-29,7658000.0,7679000.0,7215000.0,7218000.0,4443.49787898,7631350.0,94.58352716098724,0,0.0,0,0,0.0,3.525785307567342,0.38271474019088014
2020-03-30,7218000.0,8014000.0,7199000.0,7798000.0,9173.56085136,7542550.0,103.38678563615753,1,1.0,1,0,0.0,3.525785307567342,0.4134676564156946
2020-03-31,7794000.0,7989000.0,7735000.0,7799000.0,6667.69225968,7457000.0,104.58629475660453,1,0.0,0,0,0.0,3.525785307567342,0.4135206786850477
2020-04-01,7799000.0,8096000.0,7529000.0,8074000.0,6726.18023048,7542550.0,107.0460255483888,1,0.0,0,0,0.0,3.525785307567342,0.428101802757158
2020-04-02,8065000.0,8505000.0,7989000.0,8174000.0,12240.95376526,7587900.0,107.72413974881061,1,0.0,0,0,0.0,3.525785307567342,0.4334040296924708
2020-04-03,8160000.0,8434000.0,8041000.0,8156000.0,7822.87703206,7654550.0,106.5510056110418,1,0.0,0,0,0.0,3.525785307567342,0.43244962884411453
2020-04-04,8149000.0,8333000.0,8100000.0,8249000.0,3955.73334087,7721550.0,106.83088240055429,1,0.0,0,0,0.0,3.525785307567342,0.43738069989395545
2020-04-05,8248000.0,8280000.0,8100000.0,8198000.0,2884.40931408,7812200.0,104.93842963569801,1,0.0,0,0,0.0,3.525785307567342,0.43467656415694594
2020-04-06,8198000.0,8800000.0,8183000.0,8786000.0,8571.0711143,7912800.0,111.03528460216359,1,0.0,0,0,0.0,3.525785307567342,0.4658536585365854
2020-04-07,8777000.0,8957000.0,8544000.0,8660000.0,8498.13271433,8008550.0,108.13443132651979,1,0.0,0,0,0.0,3.525785307567342,0.4591728525980912
2020-04-08,8652000.0,8913000.0,8621000.0,8821000.0,5003.68118787,8065650.0,109.36502327772715,1,0.0,0,0,0.0,3.525785307567342,0.4677094379639449
2020-04-09,8821000.0,8853000.0,8648000.0,8804000.0,4206.92418803,8116800.0,108.46639069584072,1,0.0,0,0,0.0,3.525785307567342,0.4668080593849417
2020-04-10,8803000.0,8825000.0,8241000.0,8414000.0,6529.56215242,8150500.0,103.23293049506165,1,0.0,0,0,0.0,3.525785307567342,0.4461293743372216
2020-04-11,8413000.0,8535000.0,8318000.0,8463000.0,2654.49523735,8205350.0,103.14002449621285,1,0.0,0,0,0.0,3.525785307567342,0.4487274655355249
2020-04-12,8463000.0,8752000.0,8341000.0,8470000.0,4191.06001998,8226500.0,102.9599465143135,1,0.0,0,0,0.0,3.525785307567342,0.4490986214209968
2020-04-13,8464000.0,8472000.0,8162000.0,8379000.0,5377.6360057,8227100.0,101.84633710541988,1,0.0,0,0,0.0,3.525785307567342,0.4442735949098621
2020-04-14,8379000.0,8456000.0,8272000.0,8378000.0,3625.16088474,8232450.0,101.76800344976283,1,0.0,0,0,0.0,3.525785307567342,0.444220572640509
2020-04-15,8375000.0,8415000.0,8089000.0,8108000.0,3098.61249041,8224250.0,98.58649724898928,0,-1.0,0,1,0.03560306931661161,3.6513140862681532,0.42990455991516435
2020-04-16,8107000.0,8621000.0,7929000.0,8562000.0,8091.89938013,8258350.0,103.67688460770009,1,1.0,1,0,0.0,3.6513140862681532,0.45397667020148463
2020-04-17,8557000.0,8611000.0,8480000.0,8519000.0,3897.44973793,8301500.0,102.62000843221104,1,0.0,0,0,0.0,3.6513140862681532,0.4516967126193001
2020-04-18,8519000.0,8752000.0,8510000.0,8712000.0,3336.68352877,8376200.0,104.00897781810367,1,0.0,0,0,0.0,3.6513140862681532,0.4619300106044539
2020-04-19,8712000.0,8734000.0,8546000.0,8660000.0,2777.53215337,8419300.0,102.85890751012555,1,0.0,0,0,0.0,3.6513140862681532,0.4591728525980912
2020-04-20,8660000.0,8720000.0,8366000.0,8387000.0,4451.04386799,8448700.0,99.26971013291985,0,-1.0,0,1,-0.02434957228733381,3.5624061499808066,0.44469777306468716
2020-04-21,8387000.0,8498000.0,8300000.0,8407000.0,3426.08047539,8465350.0,99.3107195804072,0,0.0,0,0,0.0,3.5624061499808066,0.44575821845174973
2020-04-22,8407000.0,8675000.0,8384000.0,8636000.0,3244.89172282,8488450.0,101.73824432022336,1,1.0,1,0,0.0,3.5624061499808066,0.4579003181336161
2020-04-23,8640000.0,9167000.0,8567000.0,9057000.0,7418.27381504,8533500.0,106.13464580769907,1,0.0,0,0,0.0,3.5624061499808066,0.48022269353128316
2020-04-24,9052000.0,9231000.0,8985000.0,9100000.0,5226.5308807,8576050.0,106.10945598498142,1,0.0,0,0,0.0,3.5624061499808066,0.48250265111346763
2020-04-25,9100000.0,9280000.0,9060000.0,9164000.0,3113.15926538,8624350.0,106.25728315757131,1,0.0,0,0,0.0,3.5624061499808066,0.4858960763520679
2020-04-26,9155000.0,9377000.0,9149000.0,9376000.0,3784.44629212,8653850.0,108.34484073562633,1,0.0,0,0,0.0,3.5624061499808066,0.49713679745493106
2020-04-27,9376000.0,9495000.0,9313000.0,9490000.0,4609.29072228,8695350.0,109.13879257304191,1,0.0,0,0,0.0,3.5624061499808066,0.5031813361611877
2020-04-28,9490000.0,9497000.0,9339000.0,9410000.0,3693.3169669,8724800.0,107.85347515129287,1,0.0,0,0,0.0,3.5624061499808066,0.49893955461293743
2020-04-29,9410000.0,10681000.0,9376000.0,10530000.0,11013.08164828,8811100.0,119.5083474254066,1,0.0,0,0,0.0,3.5624061499808066,0.5583244962884412
2020-04-30,10530000.0,11435000.0,10279000.0,10477000.0,18049.43050523,8914250.0,117.53091959503044,1,0.0,0,0,0.0,3.5624061499808066,0.5555143160127254
2020-05-01,10477000.0,11049000.0,10458000.0,10773000.0,7311.8450116,9029750.0,119.30562861651761,1,0.0,0,0,0.0,3.5624061499808066,0.5712089077412513
2020-05-02,10773000.0,10938000.0,10640000.0,10882000.0,4199.29888037,9150350.0,118.924412727382,1,0.0,0,0,0.0,3.5624061499808066,0.5769883351007423
2020-05-03,10881000.0,11125000.0,10696000.0,10887000.0,5450.49595586,9275750.0,117.37056302724847,1,0.0,0,0,0.0,3.5624061499808066,0.577253446447508
2020-05-04,10882000.0,10955000.0,10451000.0,10850000.0,6138.50405855,9399350.0,115.43351401958645,1,0.0,0,0,0.0,3.5624061499808066,0.5752916224814422
2020-05-05,10837000.0,11020000.0,10740000.0,10972000.0,5217.54069649,9542550.0,114.97974859969295,1,0.0,0,0,0.0,3.5624061499808066,0.5817603393425239
2020-05-06,10967000.0,11445000.0,10879000.0,11269000.0,7257.03242322,9677900.0,116.44055011934407,1,0.0,0,0,0.0,3.5624061499808066,0.597507953340403
2020-05-07,11269000.0,12062000.0,11128000.0,11998000.0,10671.04670395,9851850.0,121.78423341808899,1,0.0,0,0,0.0,3.5624061499808066,0.6361611876988336
2020-05-08,11988000.0,12163000.0,11810000.0,11881000.0,7019.78931565,10010300.0,118.6877516158357,1,0.0,0,0,0.0,3.5624061499808066,0.6299575821845175
2020-05-09,11881000.0,11950000.0,11477000.0,11550000.0,6605.95307729,10154800.0,113.73931539764446,1,0.0,0,0,0.0,3.5624061499808066,0.612407211028632
2020-05-10,11553000.0,11600000.0,10220000.0,10671000.0,14835.99641846,10269000.0,103.91469471224073,1,0.0,0,0,0.0,3.5624061499808066,0.5658006362672322
2020-05-11,10672000.0,11248000.0,10121000.0,10448000.0,13828.24763273,10371050.0,100.74196923165928,1,0.0,0,0,0.0,3.5624061499808066,0.5539766702014847
2020-05-12,10441000.0,10866000.0,10400000.0,10677000.0,5819.8769528,10473100.0,101.94689251511014,1,0.0,0,0,0.0,3.5624061499808066,0.566118769883351
2020-05-13,10680000.0,11347000.0,10660000.0,11268000.0,5944.67623229,10583650.0,106.46610573856844,1,0.0,0,0,0.0,3.5624061499808066,0.5974549310710499
2020-05-14,11265000.0,11945000.0,11215000.0,11776000.0,10116.56034255,10717450.0,109.87688302721264,1,0.0,0,0,0.0,3.5624061499808066,0.624390243902439
2020-05-15,11777000.0,11839000.0,11229000.0,11314000.0,8174.219288,10824950.0,104.51780377738464,1,0.0,0,0,0.0,3.5624061499808066,0.5998939554612938
2020-05-16,11314000.0,11570000.0,11175000.0,11325000.0,4514.14006125,10922400.0,103.68600307624698,1,0.0,0,0,0.0,3.5624061499808066,0.6004772004241782
2020-05-17,11322000.0,11831000.0,11275000.0,11619000.0,5191.71177335,11028850.0,105.35096587586195,1,0.0,0,0,0.0,3.5624061499808066,0.6160657476139979
2020-05-18,11619000.0,11899000.0,11380000.0,11705000.0,6557.54613956,11143600.0,105.03786927025378,1,0.0,0,0,0.0,3.5624061499808066,0.620625662778367
2020-05-19,11704000.0,11833000.0,11430000.0,11727000.0,6500.9196183,11203450.0,104.67311408539335,1,0.0,0,0,0.0,3.5624061499808066,0.6217921527041358
2020-05-20,11727000.0,11800000.0,11350000.0,11532000.0,5246.78872844,11256200.0,102.45020522023418,1,0.0,0,0,0.0,3.5624061499808066,0.6114528101802758
2020-05-21,11533000.0,11609000.0,10798000.0,11089000.0,7323.04594878,11272000.0,98.37650816181689,0,-1.0,0,1,0.2789176163652316,4.556023981858295,0.5879639448568399
2020-05-22,11089000.0,11242000.0,10900000.0,11117000.0,4239.65573952,11283750.0,98.52221114434474,0,0.0,0,0,0.0,4.556023981858295,0.5894485683987275
2020-05-23,11117000.0,11299000.0,11048000.0,11140000.0,2106.46390938,11296400.0,98.61548812010906,0,0.0,0,0,0.0,4.556023981858295,0.5906680805938495
2020-05-24,11140000.0,11249000.0,10630000.0,10664000.0,3564.63324161,11287100.0,94.47953858829992,0,0.0,0,0,0.0,4.556023981858295,0.5654294803817603
2020-05-25,10663000.0,10886000.0,10507000.0,10825000.0,4299.98228167,11279750.0,95.96843901682219,0,0.0,0,0,0.0,4.556023981858295,0.573966065747614
2020-05-26,10821000.0,10929000.0,10611000.0,10729000.0,3154.58974572,11252750.0,95.34558219101997,0,0.0,0,0,0.0,4.556023981858295,0.5688759278897136
2020-05-27,10724000.0,11187000.0,10722000.0,11163000.0,4433.78330122,11211000.0,99.57184907679957,0,0.0,0,0,0.0,4.556023981858295,0.5918875927889714
2020-05-28,11151000.0,11600000.0,11104000.0,11579000.0,4438.47314114,11195900.0,103.42178833322913,1,1.0,1,0,0.0,4.556023981858295,0.6139448568398728
2020-05-29,11579000.0,11603000.0,11276000.0,11398000.0,2986.57917583,11188300.0,101.87427938113922,1,0.0,0,0,0.0,4.556023981858295,0.6043478260869565
2020-05-30,11397000.0,11603000.0,11303000.0,11581000.0,3047.33666992,11233800.0,103.09067279104131,1,0.0,0,0,0.0,4.556023981858295,0.614050901378579
2020-05-31,11583000.0,11585000.0,11363000.0,11432000.0,2525.31346136,11283000.0,101.32057077018524,1,0.0,0,0,0.0,4.556023981858295,0.6061505832449628
2020-06-01,11432000.0,12230000.0,11402000.0,12112000.0,6160.91557592,11354750.0,106.66901516986283,1,0.0,0,0,0.0,4.556023981858295,0.6422057264050901
2020-06-02,12111000.0,12173000.0,11301000.0,11520000.0,8745.47328502,11367350.0,101.34288114644134,1,0.0,0,0,0.0,4.556023981858295,0.6108165429480382
2020-06-03,11520000.0,11661000.0,11401000.0,11648000.0,3039.98605262,11360950.0,102.52663729705702,1,0.0,0,0,0.0,4.556023981858295,0.6176033934252386
2020-06-04,11659000.0,11865000.0,11470000.0,11784000.0,4182.02295157,11384450.0,103.50961179503622,1,0.0,0,0,0.0,4.556023981858295,0.624814422057264
2020-06-05,11785000.0,11855000.0,11561000.0,11597000.0,2593.82582445,11398050.0,101.74547400651865,1,0.0,0,0,0.0,4.556023981858295,0.6148992576882291
2020-06-06,11601000.0,11699000.0,11512000.0,11641000.0,1459.86807286,11399150.0,102.12164942122877,1,0.0,0,0,0.0,4.556023981858295,0.6172322375397667
2020-06-07,11641000.0,11786000.0,11373000.0,11687000.0,2655.73231992,11398250.0,102.53328361809928,1,0.0,0,0,0.0,4.556023981858295,0.6196712619300107
2020-06-08,11680000.0,11719000.0,11560000.0,11690000.0,1728.38288947,11396400.0,102.57625214980169,1,0.0,0,0,0.0,4.556023981858295,0.61983032873807
2020-06-09,11690000.0,11777000.0,11550000.0,11688000.0,2610.12478709,11404200.0,102.48855684747724,1,0.0,0,0,0.0,4.556023981858295,0.6197242841993638
2020-06-10,11688000.0,11847000.0,11590000.0,11737000.0,2283.58557932,11436600.0,102.62665477502055,1,0.0,0,0,0.0,4.556023981858295,0.622322375397667
2020-06-11,11732000.0,11799000.0,11058000.0,11090000.0,4545.21507399,11435250.0,96.98082682932161,0,-1.0,0,1,-0.04605505286171763,4.346196056534557,0.588016967126193
2020-06-12,11090000.0,11449000.0,11062000.0,11380000.0,2651.81738048,11447250.0,99.41252265828038,0,0.0,0,0,0.0,4.346196056534557,0.6033934252386002
2020-06-13,11374000.0,11406000.0,11272000.0,11388000.0,1212.95040947,11483450.0,99.16880380025167,0,0.0,0,0,0.0,4.346196056534557,0.6038176033934253
2020-06-14,11382000.0,11395000.0,11156000.0,11246000.0,1408.07350246,11504500.0,97.753053153114,0,0.0,0,0,0.0,4.346196056534557,0.596288441145281
2020-06-15,11246000.0,11415000.0,10770000.0,11346000.0,4693.79393111,11535350.0,98.35852401530946,0,0.0,0,0,0.0,4.346196056534557,0.6015906680805938
